"year","gender","place","disease","age","perten"
1986,"不分男女","屏東縣","口腔、口咽及下咽",55.75,2.23
1986,"不分男女","澎湖縣","口腔、口咽及下咽",64.5,1.98
1986,"不分男女","花蓮縣","口腔、口咽及下咽",65.83,3.34
1986,"不分男女","台東縣","口腔、口咽及下咽",59.05,7.34
1986,"不分男女","金門縣","口腔、口咽及下咽",76,2.09
1986,"男","台閩地區","口腔、口咽及下咽",54.96,5.75
1986,"男","台北市","口腔、口咽及下咽",57.92,4.5
1986,"男","台中市","口腔、口咽及下咽",54.07,6.19
1986,"男","台南市","口腔、口咽及下咽",59.17,3.5
1986,"男","高雄市","口腔、口咽及下咽",51.3,7.4
1986,"男","基隆市","口腔、口咽及下咽",54.7,5.5
1986,"男","新竹市","口腔、口咽及下咽",50.78,5.63
1986,"男","嘉義市","口腔、口咽及下咽",52.78,6.93
1986,"男","新北市","口腔、口咽及下咽",55.25,4.71
1986,"男","桃園市","口腔、口咽及下咽",51.35,3.56
1986,"男","新竹縣","口腔、口咽及下咽",45.67,1.55
1986,"男","宜蘭縣","口腔、口咽及下咽",60.18,4.72
1986,"男","苗栗縣","口腔、口咽及下咽",57.63,2.8
1986,"男","彰化縣","口腔、口咽及下咽",55.8,12.81
1986,"男","南投縣","口腔、口咽及下咽",53.88,8.6
1986,"男","雲林縣","口腔、口咽及下咽",54.8,10.04
1986,"男","嘉義縣","口腔、口咽及下咽",51.82,5.74
1986,"男","屏東縣","口腔、口咽及下咽",53.24,3.6
1986,"男","花蓮縣","口腔、口咽及下咽",65,4.61
1986,"男","台東縣","口腔、口咽及下咽",62.75,7.95
1986,"男","金門縣","口腔、口咽及下咽",76,4.06
1986,"女","台閩地區","口腔、口咽及下咽",57.59,0.86
1986,"女","台北市","口腔、口咽及下咽",58.64,0.87
1986,"女","台中市","口腔、口咽及下咽",57.25,0.89
1986,"女","台南市","口腔、口咽及下咽",52.4,0.63
1986,"女","高雄市","口腔、口咽及下咽",56.75,0.69
1986,"女","基隆市","口腔、口咽及下咽",65.67,1.79
1986,"女","新竹市","口腔、口咽及下咽",56,0.68
1986,"女","新北市","口腔、口咽及下咽",53.3,0.75
1986,"女","桃園市","口腔、口咽及下咽",62,0.17
1986,"女","新竹縣","口腔、口咽及下咽",37,0.58
1986,"女","宜蘭縣","口腔、口咽及下咽",64,1.39
1986,"女","苗栗縣","口腔、口咽及下咽",52,0.38
1986,"女","彰化縣","口腔、口咽及下咽",58,0.34
1986,"女","南投縣","口腔、口咽及下咽",57.5,0.78
1986,"女","雲林縣","口腔、口咽及下咽",53.2,1.33
1986,"女","嘉義縣","口腔、口咽及下咽",55.5,0.75
1986,"女","屏東縣","口腔、口咽及下咽",70,0.71
1986,"女","澎湖縣","口腔、口咽及下咽",64.5,4.17
1986,"女","花蓮縣","口腔、口咽及下咽",68.33,1.83
1986,"女","台東縣","口腔、口咽及下咽",53.5,6.58
1987,"不分男女","台閩地區","口腔、口咽及下咽",53.98,4.24
1987,"不分男女","台北市","口腔、口咽及下咽",53.17,3.34
1987,"不分男女","台中市","口腔、口咽及下咽",54.44,4.64
1987,"不分男女","台南市","口腔、口咽及下咽",50.52,3.13
1987,"不分男女","高雄市","口腔、口咽及下咽",51.96,4.7
1987,"不分男女","基隆市","口腔、口咽及下咽",53,3.73
1987,"不分男女","新竹市","口腔、口咽及下咽",43,3.55
1987,"不分男女","嘉義市","口腔、口咽及下咽",53.53,6.67
1987,"不分男女","新北市","口腔、口咽及下咽",54.06,3.64
1987,"不分男女","桃園市","口腔、口咽及下咽",52.5,1.91
1987,"不分男女","新竹縣","口腔、口咽及下咽",56.88,2.18
1987,"不分男女","宜蘭縣","口腔、口咽及下咽",62.83,1.34
1987,"不分男女","苗栗縣","口腔、口咽及下咽",54.65,3.66
1987,"不分男女","彰化縣","口腔、口咽及下咽",54.61,6.83
1987,"不分男女","南投縣","口腔、口咽及下咽",58.18,4.12
1987,"不分男女","雲林縣","口腔、口咽及下咽",54.38,8.12
1987,"不分男女","嘉義縣","口腔、口咽及下咽",56.89,6.62
1987,"不分男女","屏東縣","口腔、口咽及下咽",55.37,4.25
1987,"不分男女","澎湖縣","口腔、口咽及下咽",41,2.02
1987,"不分男女","花蓮縣","口腔、口咽及下咽",55.04,7.6
1987,"不分男女","台東縣","口腔、口咽及下咽",62.47,7.11
1987,"男","台閩地區","口腔、口咽及下咽",54.24,7.03
1987,"男","台北市","口腔、口咽及下咽",54.67,5.22
1987,"男","台中市","口腔、口咽及下咽",53.6,7.91
1987,"男","台南市","口腔、口咽及下咽",50.22,4.74
1987,"男","高雄市","口腔、口咽及下咽",52.27,8.29
1987,"男","基隆市","口腔、口咽及下咽",55.73,6.06
1987,"男","新竹市","口腔、口咽及下咽",43,6.83
1987,"男","嘉義市","口腔、口咽及下咽",51.71,10.74
1987,"男","新北市","口腔、口咽及下咽",55.07,5.98
1987,"男","桃園市","口腔、口咽及下咽",54.74,2.88
1987,"男","新竹縣","口腔、口咽及下咽",53.67,3.1
1987,"男","宜蘭縣","口腔、口咽及下咽",67,0.86
1987,"男","苗栗縣","口腔、口咽及下咽",55.84,6.66
1987,"男","彰化縣","口腔、口咽及下咽",54.32,11.83
1987,"男","南投縣","口腔、口咽及下咽",58.53,6.81
1987,"男","雲林縣","口腔、口咽及下咽",54.43,13.84
1987,"男","嘉義縣","口腔、口咽及下咽",57.44,10.91
1987,"男","屏東縣","口腔、口咽及下咽",55.49,7.44
1987,"男","澎湖縣","口腔、口咽及下咽",50,1.92
1987,"男","花蓮縣","口腔、口咽及下咽",54.83,11.92
1987,"男","台東縣","口腔、口咽及下咽",62.06,10.8
1987,"女","台閩地區","口腔、口咽及下咽",52.41,1.25
1987,"女","台北市","口腔、口咽及下咽",47.33,1.39
1987,"女","台中市","口腔、口咽及下咽",60.36,1.19
1987,"女","台南市","口腔、口咽及下咽",51.64,1.38
1987,"女","高雄市","口腔、口咽及下咽",48.8,0.85
1987,"女","基隆市","口腔、口咽及下咽",38,1.2
1987,"女","嘉義市","口腔、口咽及下咽",62,2.41
1987,"女","新北市","口腔、口咽及下咽",48.63,1.17
1987,"女","桃園市","口腔、口咽及下咽",44,0.83
1987,"女","新竹縣","口腔、口咽及下咽",66.5,1.16
1987,"女","宜蘭縣","口腔、口咽及下咽",60.75,1.86
1987,"女","苗栗縣","口腔、口咽及下咽",32,0.38
1987,"女","彰化縣","口腔、口咽及下咽",57,1.51
1987,"女","南投縣","口腔、口咽及下咽",56,1.18
1987,"女","雲林縣","口腔、口咽及下咽",54,1.89
1987,"女","嘉義縣","口腔、口咽及下咽",53.4,1.88
1987,"女","屏東縣","口腔、口咽及下咽",54,0.71
1987,"女","澎湖縣","口腔、口咽及下咽",32,2.13
1987,"女","花蓮縣","口腔、口咽及下咽",56.25,2.46
1987,"女","台東縣","口腔、口咽及下咽",64.67,2.52
1988,"不分男女","台閩地區","口腔、口咽及下咽",53.5,4.4
1988,"不分男女","台北市","口腔、口咽及下咽",55.72,4.59
1988,"不分男女","台中市","口腔、口咽及下咽",53.01,4.07
1988,"不分男女","台南市","口腔、口咽及下咽",51.16,2.68
1988,"不分男女","高雄市","口腔、口咽及下咽",50.12,4.92
1988,"不分男女","基隆市","口腔、口咽及下咽",58.24,4.88
1988,"不分男女","新竹市","口腔、口咽及下咽",47,1.27
1988,"不分男女","嘉義市","口腔、口咽及下咽",52.26,7.42
1988,"不分男女","新北市","口腔、口咽及下咽",51.94,4.15
1988,"不分男女","桃園市","口腔、口咽及下咽",56.24,2.64
1988,"不分男女","新竹縣","口腔、口咽及下咽",56.71,1.9
1988,"不分男女","宜蘭縣","口腔、口咽及下咽",54.44,4.02
1988,"不分男女","苗栗縣","口腔、口咽及下咽",54.15,3.66
1988,"不分男女","彰化縣","口腔、口咽及下咽",55.25,5.92
1988,"不分男女","南投縣","口腔、口咽及下咽",57.2,2.81
1988,"不分男女","雲林縣","口腔、口咽及下咽",51.15,6.92
1988,"不分男女","嘉義縣","口腔、口咽及下咽",57.45,5.95
1988,"不分男女","屏東縣","口腔、口咽及下咽",51.11,4.15
1988,"不分男女","澎湖縣","口腔、口咽及下咽",51.83,6.14
1988,"不分男女","花蓮縣","口腔、口咽及下咽",53.82,6.24
1988,"不分男女","台東縣","口腔、口咽及下咽",58.83,11.54
1988,"男","台閩地區","口腔、口咽及下咽",53.19,7.36
1988,"男","台北市","口腔、口咽及下咽",55.15,7.79
1988,"男","台中市","口腔、口咽及下咽",53.88,6.94
1988,"男","台南市","口腔、口咽及下咽",49.11,4.25
1988,"男","高雄市","口腔、口咽及下咽",50.24,8.57
1988,"男","基隆市","口腔、口咽及下咽",60.07,8.27
1988,"男","新竹市","口腔、口咽及下咽",47,2.45
1988,"男","嘉義市","口腔、口咽及下咽",51.59,13
1988,"男","新北市","口腔、口咽及下咽",51.32,6.74
1988,"男","桃園市","口腔、口咽及下咽",55.66,4.74
1988,"男","新竹縣","口腔、口咽及下咽",63.6,2.57
1988,"男","宜蘭縣","口腔、口咽及下咽",55.79,6.02
1988,"男","苗栗縣","口腔、口咽及下咽",55.24,5.95
1988,"男","彰化縣","口腔、口咽及下咽",55.7,9.9
1988,"男","南投縣","口腔、口咽及下咽",55.31,4.66
1988,"男","雲林縣","口腔、口咽及下咽",49.94,12.52
1988,"男","嘉義縣","口腔、口咽及下咽",58.31,9.95
1988,"男","屏東縣","口腔、口咽及下咽",49.85,7.03
1988,"男","澎湖縣","口腔、口咽及下咽",48.2,9.71
1988,"男","花蓮縣","口腔、口咽及下咽",51.19,8.37
1988,"男","台東縣","口腔、口咽及下咽",57.46,16.84
1988,"女","台閩地區","口腔、口咽及下咽",55.54,1.23
1988,"女","台北市","口腔、口咽及下咽",59.24,1.29
1988,"女","台中市","口腔、口咽及下咽",47,1.06
1988,"女","台南市","口腔、口咽及下咽",60.13,0.99
1988,"女","高雄市","口腔、口咽及下咽",49,1.01
1988,"女","基隆市","口腔、口咽及下咽",44.5,1.2
1988,"女","嘉義市","口腔、口咽及下咽",58,1.6
1988,"女","新北市","口腔、口咽及下咽",55.05,1.42
1988,"女","桃園市","口腔、口咽及下咽",65.5,0.33
1988,"女","新竹縣","口腔、口咽及下咽",39.5,1.15
1988,"女","宜蘭縣","口腔、口咽及下咽",49.75,1.86
1988,"女","苗栗縣","口腔、口咽及下咽",48,1.15
1988,"女","彰化縣","口腔、口咽及下咽",52.4,1.68
1988,"女","南投縣","口腔、口咽及下咽",69.5,0.79
1988,"女","雲林縣","口腔、口咽及下咽",71.33,0.82
1988,"女","嘉義縣","口腔、口咽及下咽",51.25,1.52
1988,"女","屏東縣","口腔、口咽及下咽",61.5,0.95
1988,"女","澎湖縣","口腔、口咽及下咽",70,2.16
1988,"女","花蓮縣","口腔、口咽及下咽",60.83,3.72
1988,"女","台東縣","口腔、口咽及下咽",64.33,5.11
1989,"不分男女","台閩地區","口腔、口咽及下咽",55.26,5.05
1989,"不分男女","台北市","口腔、口咽及下咽",56.21,3.85
1989,"不分男女","台中市","口腔、口咽及下咽",55.1,4.2
1989,"不分男女","台南市","口腔、口咽及下咽",56.74,3.9
1989,"不分男女","高雄市","口腔、口咽及下咽",51.73,6.37
1989,"不分男女","基隆市","口腔、口咽及下咽",56,3.71
1989,"不分男女","新竹市","口腔、口咽及下咽",53.83,1.88
1989,"不分男女","嘉義市","口腔、口咽及下咽",57.64,5.47
1989,"不分男女","新北市","口腔、口咽及下咽",54.02,4.41
1989,"不分男女","桃園市","口腔、口咽及下咽",55.4,3.03
1989,"不分男女","新竹縣","口腔、口咽及下咽",57.63,2.16
1989,"不分男女","宜蘭縣","口腔、口咽及下咽",65.29,1.56
1989,"不分男女","苗栗縣","口腔、口咽及下咽",58.83,3.3
1989,"不分男女","彰化縣","口腔、口咽及下咽",52.55,9.05
1989,"不分男女","南投縣","口腔、口咽及下咽",54.29,3.18
1989,"不分男女","雲林縣","口腔、口咽及下咽",58.23,11.36
1989,"不分男女","嘉義縣","口腔、口咽及下咽",58.13,8.33
1989,"不分男女","屏東縣","口腔、口咽及下咽",55.65,3.82
1989,"不分男女","澎湖縣","口腔、口咽及下咽",60,2.08
1989,"不分男女","花蓮縣","口腔、口咽及下咽",58.83,11.41
1989,"不分男女","台東縣","口腔、口咽及下咽",59,11.63
1989,"不分男女","金門縣","口腔、口咽及下咽",33,2.31
1989,"男","台閩地區","口腔、口咽及下咽",55.35,8.43
1989,"男","台北市","口腔、口咽及下咽",56.24,6.29
1989,"男","台中市","口腔、口咽及下咽",54.91,7.3
1989,"男","台南市","口腔、口咽及下咽",56.94,6.05
1989,"男","高雄市","口腔、口咽及下咽",51.66,11.55
1989,"男","基隆市","口腔、口咽及下咽",53.64,6.04
1989,"男","新竹市","口腔、口咽及下咽",51.6,3.02
1989,"男","嘉義市","口腔、口咽及下咽",57.62,9.95
1989,"男","新北市","口腔、口咽及下咽",55.18,6.89
1989,"男","桃園市","口腔、口咽及下咽",56.94,4.78
1989,"男","新竹縣","口腔、口咽及下咽",61,3.06
1989,"男","宜蘭縣","口腔、口咽及下咽",65.29,3.01
1989,"男","苗栗縣","口腔、口咽及下咽",60.85,4.55
1989,"男","彰化縣","口腔、口咽及下咽",51.76,16.28
1989,"男","南投縣","口腔、口咽及下咽",54.5,5.73
1989,"男","雲林縣","口腔、口咽及下咽",58.14,19.23
1989,"男","嘉義縣","口腔、口咽及下咽",58.84,14.83
1989,"男","屏東縣","口腔、口咽及下咽",57.3,5.77
1989,"男","澎湖縣","口腔、口咽及下咽",60,3.93
1989,"男","花蓮縣","口腔、口咽及下咽",58.52,17.45
1989,"男","台東縣","口腔、口咽及下咽",59.38,14.83
1989,"男","金門縣","口腔、口咽及下咽",33,4.49
1989,"女","台閩地區","口腔、口咽及下咽",54.64,1.43
1989,"女","台北市","口腔、口咽及下咽",56.06,1.35
1989,"女","台中市","口腔、口咽及下咽",56.67,0.93
1989,"女","台南市","口腔、口咽及下咽",55.92,1.6
1989,"女","高雄市","口腔、口咽及下咽",52.7,0.83
1989,"女","基隆市","口腔、口咽及下咽",69,1.19
1989,"女","新竹市","口腔、口咽及下咽",65,0.65
1989,"女","嘉義市","口腔、口咽及下咽",58,0.8
1989,"女","新北市","口腔、口咽及下咽",49.35,1.8
1989,"女","桃園市","口腔、口咽及下咽",48.14,1.11
1989,"女","新竹縣","口腔、口咽及下咽",47.5,1.14
1989,"女","苗栗縣","口腔、口咽及下咽",53.6,1.92
1989,"女","彰化縣","口腔、口咽及下咽",64.14,1.34
1989,"女","南投縣","口腔、口咽及下咽",51,0.39
1989,"女","雲林縣","口腔、口咽及下咽",58.9,2.76
1989,"女","嘉義縣","口腔、口咽及下咽",48,1.14
1989,"女","屏東縣","口腔、口咽及下咽",49.29,1.66
1989,"女","花蓮縣","口腔、口咽及下咽",60.29,4.34
1989,"女","台東縣","口腔、口咽及下咽",58.11,7.73
1990,"不分男女","台閩地區","口腔、口咽及下咽",54.62,4.85
1990,"不分男女","台北市","口腔、口咽及下咽",55.85,4.82
1990,"不分男女","台中市","口腔、口咽及下咽",53.29,4.26
1990,"不分男女","台南市","口腔、口咽及下咽",51.63,2.87
1990,"不分男女","高雄市","口腔、口咽及下咽",52.63,4.91
1990,"不分男女","基隆市","口腔、口咽及下咽",52.25,2.27
1990,"不分男女","新竹市","口腔、口咽及下咽",56.59,5.24
1990,"不分男女","嘉義市","口腔、口咽及下咽",55.15,5.05
1990,"不分男女","新北市","口腔、口咽及下咽",54.11,4.13
1990,"不分男女","桃園市","口腔、口咽及下咽",53.24,3.1
1990,"不分男女","新竹縣","口腔、口咽及下咽",55.07,3.74
1990,"不分男女","宜蘭縣","口腔、口咽及下咽",62.55,4.44
1990,"不分男女","苗栗縣","口腔、口咽及下咽",54.58,4.38
1990,"不分男女","彰化縣","口腔、口咽及下咽",53.11,6.42
1990,"不分男女","南投縣","口腔、口咽及下咽",50.93,5.41
1990,"不分男女","雲林縣","口腔、口咽及下咽",57.79,9.42
1990,"不分男女","嘉義縣","口腔、口咽及下咽",53.21,6.88
1990,"不分男女","屏東縣","口腔、口咽及下咽",56.2,5.04
1990,"不分男女","澎湖縣","口腔、口咽及下咽",49,3.13
1990,"不分男女","花蓮縣","口腔、口咽及下咽",59.46,9.94
1990,"不分男女","台東縣","口腔、口咽及下咽",58.27,12.07
1990,"不分男女","金門縣","口腔、口咽及下咽",62,4.68
1990,"男","台閩地區","口腔、口咽及下咽",54.08,8.21
1990,"男","台北市","口腔、口咽及下咽",56,7.8
1990,"男","台中市","口腔、口咽及下咽",53.09,7.64
1990,"男","台南市","口腔、口咽及下咽",52,4.75
1990,"男","高雄市","口腔、口咽及下咽",52.39,8.57
1990,"男","基隆市","口腔、口咽及下咽",49.4,2.73
1990,"男","新竹市","口腔、口咽及下咽",55.08,7.14
1990,"男","嘉義市","口腔、口咽及下咽",57.42,9.14
1990,"男","新北市","口腔、口咽及下咽",53.14,7.36
